GOOG,date,closing,avg
GOOG,Tue Sep 22 00:00:00 CEST 2015,43.900002,301.2326643550352
GOOG,Tue Apr 28 00:00:00 CEST 2015,429.309998,301.34374617085905
GOOG,Mon Oct 12 00:00:00 CEST 2015,28.75,301.10752975303336
GOOG,Thu Aug 27 00:00:00 CEST 2015,89.730003,300.92451890735975
GOOG,Mon Sep 21 00:00:00 CEST 2015,44.110001,300.7023610198966
GOOG,Mon Apr 27 00:00:00 CEST 2015,438.559998,300.8215119593781
GOOG,Fri Oct 09 00:00:00 CEST 2015,30.85,300.58837593868776
GOOG,Wed Aug 26 00:00:00 CEST 2015,87.190002,300.40425309663544
GOOG,Fri Sep 18 00:00:00 CEST 2015,43.48,300.1827666715521
GOOG,Fri Apr 24 00:00:00 CEST 2015,445.100006,300.30758772179195
GOOG,Thu Oct 08 00:00:00 CEST 2015,30.32,300.0752404001725
GOOG,Tue Aug 25 00:00:00 CEST 2015,83.0,299.8885892906281
GOOG,Thu Sep 17 00:00:00 CEST 2015,44.25,299.66896850945056
GOOG,Thu Apr 23 00:00:00 CEST 2015,389.98999,299.7464972832622
GOOG,Wed Oct 07 00:00:00 CEST 2015,29.83,299.5150080060038
GOOG,Mon Aug 24 00:00:00 CEST 2015,82.089996,299.3286969417313
GOOG,Wed Sep 16 00:00:00 CEST 2015,44.299999,299.1103504537675
GOOG,Wed Apr 22 00:00:00 CEST 2015,389.799988,299.1879292711723
GOOG,Tue Oct 06 00:00:00 CEST 2015,27.620001,298.9558199307696
GOOG,Fri Aug 21 00:00:00 CEST 2015,86.059998,298.7740130802736
GOOG,Tue Sep 15 00:00:00 CEST 2015,43.98,298.5566120452222
GOOG,Tue Apr 21 00:00:00 CEST 2015,391.179993,298.6355748593354
GOOG,Mon Oct 05 00:00:00 CEST 2015,28.15,298.40517828790496
GOOG,Thu Aug 20 00:00:00 CEST 2015,90.559998,298.22828877276635
GOOG,Mon Sep 14 00:00:00 CEST 2015,43.040001,298.0112919294221
GOOG,Mon Apr 20 00:00:00 CEST 2015,389.51001,298.0890308572646
GOOG,Fri Oct 02 00:00:00 CEST 2015,26.309999,297.8583186061124
GOOG,Wed Aug 19 00:00:00 CEST 2015,95.309998,297.68652189652283
GOOG,Fri Sep 11 00:00:00 CEST 2015,43.48,297.4710926406783
GOOG,Fri Apr 17 00:00:00 CEST 2015,375.559998,297.5372136443695
GOOG,Thu Oct 01 00:00:00 CEST 2015,24.68,297.3063699780037
GOOG,Tue Aug 18 00:00:00 CEST 2015,95.169998,297.1355023770079
GOOG,Thu Sep 10 00:00:00 CEST 2015,43.290001,296.92110583868276
GOOG,Thu Apr 16 00:00:00 CEST 2015,386.040009,296.99631166413536
GOOG,Wed Sep 30 00:00:00 CEST 2015,26.940001,296.76860819814533
GOOG,Mon Aug 17 00:00:00 CEST 2015,93.93,296.5977247877004
GOOG,Wed Sep 09 00:00:00 CEST 2015,43.07,296.3843176119532
GOOG,Wed Apr 15 00:00:00 CEST 2015,383.450012,296.4575435954587
GOOG,Tue Sep 29 00:00:00 CEST 2015,25.59,296.2299238109247
GOOG,Fri Aug 14 00:00:00 CEST 2015,94.419998,296.0604780293874
GOOG,Tue Sep 08 00:00:00 CEST 2015,43.889999,295.8489256140943
GOOG,Tue Apr 14 00:00:00 CEST 2015,385.109985,295.9237462841579
GOOG,Mon Sep 28 00:00:00 CEST 2015,25.26,295.6970597294811
GOOG,Thu Aug 13 00:00:00 CEST 2015,93.43,295.5277985916322
GOOG,Fri Sep 04 00:00:00 CEST 2015,42.610001,295.31632886120434
GOOG,Mon Apr 13 00:00:00 CEST 2015,382.359985,295.3890470367589
GOOG,Fri Sep 25 00:00:00 CEST 2015,25.290001,295.1635887345579
GOOG,Wed Aug 12 00:00:00 CEST 2015,94.190002,294.9959710642205
GOOG,Thu Sep 03 00:00:00 CEST 2015,43.5,294.7863910883337
GOOG,Fri Apr 10 00:00:00 CEST 2015,382.649994,294.85954979184044
GOOG,Thu Sep 24 00:00:00 CEST 2015,26.6,294.636372129784
GOOG,Tue Aug 11 00:00:00 CEST 2015,93.620003,294.4692762285955
GOOG,Wed Sep 02 00:00:00 CEST 2015,43.360001,294.2607137076415
GOOG,Thu Apr 09 00:00:00 CEST 2015,383.540009,294.33480440912894
GOOG,Wed Sep 23 00:00:00 CEST 2015,26.790001,294.11295963018273
GOOG,Mon Aug 10 00:00:00 CEST 2015,94.150002,293.9472902369514
GOOG,Tue Sep 01 00:00:00 CEST 2015,41.82,293.7385755927155
GOOG,Wed Apr 08 00:00:00 CEST 2015,381.200012,293.8109175583129
GOOG,Tue Sep 22 00:00:00 CEST 2015,26.83,293.5902721719011
GOOG,Fri Aug 07 00:00:00 CEST 2015,94.300003,293.42570547564026
GOOG,Mon Aug 31 00:00:00 CEST 2015,43.52,293.21951264934023
GOOG,Tue Apr 07 00:00:00 CEST 2015,374.410004,293.28644627782387
GOOG,Mon Sep 21 00:00:00 CEST 2015,27.379999,293.0674129604616
GOOG,Thu Aug 06 00:00:00 CEST 2015,95.120003,292.9044932814818
GOOG,Fri Aug 28 00:00:00 CEST 2015,43.93,292.69974452055953
GOOG,Fri Sep 18 00:00:00 CEST 2015,27.959999,292.48220980772425
GOOG,Wed Aug 05 00:00:00 CEST 2015,96.440002,292.32125561412187
GOOG,Thu Aug 27 00:00:00 CEST 2015,43.900002,292.11746459392975
GOOG,Thu Sep 17 00:00:00 CEST 2015,27.41,291.90049126229536
GOOG,Tue Aug 04 00:00:00 CEST 2015,94.059998,291.73845973628204
GOOG,Wed Aug 26 00:00:00 CEST 2015,42.709999,291.53467212520485
GOOG,Wed Sep 16 00:00:00 CEST 2015,27.75,291.3189855576454
GOOG,Mon Aug 03 00:00:00 CEST 2015,94.139999,291.15789161437937
GOOG,Tue Aug 25 00:00:00 CEST 2015,40.470001,290.9532484383676
GOOG,Tue Sep 15 00:00:00 CEST 2015,27.17,290.73809081321394
GOOG,Fri Jul 31 00:00:00 CEST 2015,94.010002,290.5777582224942
GOOG,Mon Aug 24 00:00:00 CEST 2015,41.68,290.3750727516289
GOOG,Mon Sep 14 00:00:00 CEST 2015,26.9,290.16069108136725
GOOG,Thu Jul 30 00:00:00 CEST 2015,95.209999,290.00219458374016
GOOG,Fri Aug 21 00:00:00 CEST 2015,43.07,289.80159978716523
GOOG,Fri Sep 11 00:00:00 CEST 2015,27.389999,289.58860335795487
GOOG,Wed Jul 29 00:00:00 CEST 2015,96.989998,289.4324001094894
GOOG,Thu Aug 20 00:00:00 CEST 2015,45.66,289.23485359400354
GOOG,Thu Sep 10 00:00:00 CEST 2015,27.709999,289.02309257813795
GOOG,Tue Jul 28 00:00:00 CEST 2015,95.290001,288.8663505946605
GOOG,Wed Aug 19 00:00:00 CEST 2015,46.610001,288.67050875990327
GOOG,Wed Sep 09 00:00:00 CEST 2015,27.18,288.45928863974177
GOOG,Mon Jul 27 00:00:00 CEST 2015,94.169998,288.30247726715123
GOOG,Tue Aug 18 00:00:00 CEST 2015,47.27,288.1080962370971
GOOG,Tue Sep 08 00:00:00 CEST 2015,27.18,287.8978399145853
GOOG,Fri Jul 24 00:00:00 CEST 2015,96.949997,287.7440976900164
GOOG,Mon Aug 17 00:00:00 CEST 2015,47.32,287.5506752461789
GOOG,Fri Sep 04 00:00:00 CEST 2015,28.15,287.342153803055
GOOG,Thu Jul 23 00:00:00 CEST 2015,95.440002,287.18801552851437
GOOG,Fri Aug 14 00:00:00 CEST 2015,47.0,286.995248260835
GOOG,Thu Sep 03 00:00:00 CEST 2015,28.299999,286.7877941716122
GOOG,Wed Jul 22 00:00:00 CEST 2015,97.040001,286.63575267067336
GOOG,Thu Aug 13 00:00:00 CEST 2015,46.73,286.44367440592504
GOOG,Wed Sep 02 00:00:00 CEST 2015,27.82,286.2367754664003
GOOG,Tue Jul 21 00:00:00 CEST 2015,98.389999,286.08661817106344
GOOG,Wed Aug 12 00:00:00 CEST 2015,46.740002,285.8954467523965
GOOG,Tue Sep 01 00:00:00 CEST 2015,27.030001,285.6888502274544
GOOG,Mon Jul 20 00:00:00 CEST 2015,97.910004,285.53910633094125
GOOG,Tue Aug 11 00:00:00 CEST 2015,46.41,285.34856521035886
GOOG,Mon Aug 31 00:00:00 CEST 2015,27.790001,285.14350265923593
GOOG,Fri Jul 17 00:00:00 CEST 2015,94.970001,284.99221109069236
GOOG,Mon Aug 10 00:00:00 CEST 2015,47.330002,284.80329041573947
GOOG,Fri Aug 28 00:00:00 CEST 2015,26.83,284.5983870873712
GOOG,Thu Jul 16 00:00:00 CEST 2015,90.849998,284.4446185246034
GOOG,Fri Aug 07 00:00:00 CEST 2015,46.740002,284.25611367406844
GOOG,Thu Aug 27 00:00:00 CEST 2015,26.459999,284.05183783042816
GOOG,Wed Jul 15 00:00:00 CEST 2015,89.760002,283.89800423119584
GOOG,Thu Aug 06 00:00:00 CEST 2015,46.619999,283.7102842903484
GOOG,Wed Aug 26 00:00:00 CEST 2015,25.030001,283.50579394782636
GOOG,Tue Jul 14 00:00:00 CEST 2015,89.68,283.3526930047396
GOOG,Wed Aug 05 00:00:00 CEST 2015,47.580002,283.16660564009493
GOOG,Tue Aug 25 00:00:00 CEST 2015,24.379999,282.96251525630936
GOOG,Mon Jul 13 00:00:00 CEST 2015,90.099998,282.8105353372737
GOOG,Tue Aug 04 00:00:00 CEST 2015,47.540001,282.6252829480317
GOOG,Mon Aug 24 00:00:00 CEST 2015,25.17,282.42272174980354
GOOG,Fri Jul 10 00:00:00 CEST 2015,87.949997,282.26983438757884
GOOG,Mon Aug 03 00:00:00 CEST 2015,46.810001,282.0848698680285
GOOG,Fri Aug 21 00:00:00 CEST 2015,25.870001,281.8837592959186
GOOG,Thu Jul 09 00:00:00 CEST 2015,85.879997,281.73003085490217
GOOG,Fri Jul 31 00:00:00 CEST 2015,46.700001,281.5458380415363
GOOG,Thu Aug 20 00:00:00 CEST 2015,26.0,281.3457238379015
GOOG,Wed Jul 08 00:00:00 CEST 2015,85.650002,281.19259729499237
GOOG,Thu Jul 30 00:00:00 CEST 2015,46.880001,281.0093974542613
GOOG,Wed Aug 19 00:00:00 CEST 2015,27.610001,280.8114291757814
GOOG,Tue Jul 07 00:00:00 CEST 2015,87.220001,280.66030393911024
GOOG,Wed Jul 29 00:00:00 CEST 2015,46.290001,280.4774877901718
GOOG,Tue Aug 18 00:00:00 CEST 2015,28.299999,280.2809347981295
GOOG,Mon Jul 06 00:00:00 CEST 2015,87.550003,280.13083282632414
GOOG,Tue Jul 28 00:00:00 CEST 2015,45.34,279.9481162249029
GOOG,Mon Aug 17 00:00:00 CEST 2015,29.059999,279.753024376361
GOOG,Thu Jul 02 00:00:00 CEST 2015,87.290001,279.60348045765363
GOOG,Mon Jul 27 00:00:00 CEST 2015,45.349998,279.42160663586975
GOOG,Fri Aug 14 00:00:00 CEST 2015,29.059999,279.2273773048877
GOOG,Wed Jul 01 00:00:00 CEST 2015,86.910004,279.0782940697676
GOOG,Fri Jul 24 00:00:00 CEST 2015,45.939999,278.89770669945796
GOOG,Thu Aug 13 00:00:00 CEST 2015,28.540001,278.7039313854491
GOOG,Tue Jun 30 00:00:00 CEST 2015,85.769997,278.5547172057233
GOOG,Thu Jul 23 00:00:00 CEST 2015,46.110001,278.3750845038641
GOOG,Wed Aug 12 00:00:00 CEST 2015,29.389999,278.1828180285716
GOOG,Mon Jun 29 00:00:00 CEST 2015,85.800003,278.03437449845694
GOOG,Wed Jul 22 00:00:00 CEST 2015,45.540001,277.85511900616825
GOOG,Tue Aug 11 00:00:00 CEST 2015,29.620001,277.66387469337457
GOOG,Fri Jun 26 00:00:00 CEST 2015,88.010002,277.5178747913782
GOOG,Tue Jul 21 00:00:00 CEST 2015,47.279999,277.34076873307714
GOOG,Mon Aug 10 00:00:00 CEST 2015,29.5,277.15026852651823
GOOG,Thu Jun 25 00:00:00 CEST 2015,87.980003,277.00497646390187
GOOG,Mon Jul 20 00:00:00 CEST 2015,46.919998,276.8283955134308
GOOG,Fri Aug 07 00:00:00 CEST 2015,27.040001,276.63683999616586
GOOG,Wed Jun 24 00:00:00 CEST 2015,88.860001,276.4929496980845
GOOG,Fri Jul 17 00:00:00 CEST 2015,46.619999,276.3169367189895
GOOG,Thu Aug 06 00:00:00 CEST 2015,27.540001,276.1265947635809
GOOG,Tue Jun 23 00:00:00 CEST 2015,87.879997,275.98267534633044
GOOG,Thu Jul 16 00:00:00 CEST 2015,46.66,275.80748613674575
GOOG,Wed Aug 05 00:00:00 CEST 2015,28.48,275.6186865290078
GOOG,Mon Jun 22 00:00:00 CEST 2015,84.739998,275.47308874980945
GOOG,Wed Jul 15 00:00:00 CEST 2015,45.759998,275.2980025525916
GOOG,Tue Aug 04 00:00:00 CEST 2015,29.34,275.1106773412035
GOOG,Fri Jun 19 00:00:00 CEST 2015,82.510002,274.96410148477946
GOOG,Tue Jul 14 00:00:00 CEST 2015,45.619999,274.78969532319405
GOOG,Mon Aug 03 00:00:00 CEST 2015,29.27,274.6031302051673
GOOG,Thu Jun 18 00:00:00 CEST 2015,82.910004,274.4575773378893
GOOG,Mon Jul 13 00:00:00 CEST 2015,45.540001,274.2838917716238
GOOG,Fri Jul 31 00:00:00 CEST 2015,31.01,274.09945364291144
GOOG,Wed Jun 17 00:00:00 CEST 2015,81.790001,273.9537646636365
GOOG,Fri Jul 10 00:00:00 CEST 2015,44.610001,273.7801509137019
GOOG,Thu Jul 30 00:00:00 CEST 2015,31.469999,273.59686032980346
GOOG,Tue Jun 16 00:00:00 CEST 2015,81.059998,273.45132982161766
GOOG,Thu Jul 09 00:00:00 CEST 2015,44.52,273.2784209622358
GOOG,Wed Jul 29 00:00:00 CEST 2015,31.24,273.0957504558492
GOOG,Mon Jun 15 00:00:00 CEST 2015,80.709999,272.95066316214195
GOOG,Wed Jul 08 00:00:00 CEST 2015,44.240002,272.77831149585546
GOOG,Tue Jul 28 00:00:00 CEST 2015,36.540001,272.60042120180736
GOOG,Fri Jun 12 00:00:00 CEST 2015,81.529999,272.4566511324306
GOOG,Tue Jul 07 00:00:00 CEST 2015,44.299999,272.2851047774438
GOOG,Mon Jul 27 00:00:00 CEST 2015,34.700001,272.106603572502
GOOG,Thu Jun 11 00:00:00 CEST 2015,81.830002,271.9637532710212
GOOG,Mon Jul 06 00:00:00 CEST 2015,44.389999,271.7930302745688
GOOG,Fri Jul 24 00:00:00 CEST 2015,35.419998,271.6158390959522
GOOG,Wed Jun 10 00:00:00 CEST 2015,82.160004,271.47392461273427
GOOG,Thu Jul 02 00:00:00 CEST 2015,44.400002,271.3039591017966
GOOG,Thu Jul 23 00:00:00 CEST 2015,36.189999,271.1281072243831
GOOG,Tue Jun 09 00:00:00 CEST 2015,80.669998,270.98576185127075
GOOG,Wed Jul 01 00:00:00 CEST 2015,44.450001,270.8165790575058
GOOG,Wed Jul 22 00:00:00 CEST 2015,36.09,270.64140996865694
GOOG,Mon Jun 08 00:00:00 CEST 2015,80.669998,270.4997459776289
GOOG,Tue Jun 30 00:00:00 CEST 2015,44.150002,270.3310799985099
GOOG,Tue Jul 21 00:00:00 CEST 2015,36.630001,270.1570657922564
GOOG,Fri Jun 05 00:00:00 CEST 2015,82.139999,270.01717214136926
GOOG,Mon Jun 29 00:00:00 CEST 2015,44.369999,269.84940472639425
GOOG,Mon Jul 20 00:00:00 CEST 2015,35.810001,269.6755270118873
GOOG,Thu Jun 04 00:00:00 CEST 2015,82.050003,269.53623560579086
GOOG,Fri Jun 26 00:00:00 CEST 2015,45.259998,269.36985857492607
GOOG,Fri Jul 17 00:00:00 CEST 2015,35.669998,269.19661924166076
GOOG,Wed Jun 03 00:00:00 CEST 2015,82.440002,269.0582810066669
GOOG,Thu Jun 25 00:00:00 CEST 2015,45.650002,268.89291588527044
GOOG,Thu Jul 16 00:00:00 CEST 2015,36.099998,268.72073177440853
GOOG,Tue Jun 02 00:00:00 CEST 2015,80.440002,268.5815738070956
GOOG,Wed Jun 24 00:00:00 CEST 2015,45.639999,268.4169197636635
GOOG,Wed Jul 15 00:00:00 CEST 2015,35.66,268.24514343911466
GOOG,Mon Jun 01 00:00:00 CEST 2015,80.290001,268.10653345206515
GOOG,Tue Jun 23 00:00:00 CEST 2015,45.91,267.94279245467965
GOOG,Tue Jul 14 00:00:00 CEST 2015,36.720001,267.77252530338757
GOOG,Fri May 29 00:00:00 CEST 2015,79.190002,267.6337596497427
GOOG,Mon Jun 22 00:00:00 CEST 2015,46.23,267.4709627676473
GOOG,Mon Jul 13 00:00:00 CEST 2015,35.779999,267.3007269382809
GOOG,Thu May 28 00:00:00 CEST 2015,80.150002,267.1633181828196
GOOG,Fri Jun 19 00:00:00 CEST 2015,46.099998,267.00112939325044
GOOG,Fri Jul 10 00:00:00 CEST 2015,34.91,266.8309746063052
GOOG,Wed May 27 00:00:00 CEST 2015,80.550003,266.69450503003685
GOOG,Thu Jun 18 00:00:00 CEST 2015,46.720001,266.53346952196216
GOOG,Thu Jul 09 00:00:00 CEST 2015,34.360001,266.3636279209951
GOOG,Tue May 26 00:00:00 CEST 2015,79.330002,266.2269074342107
GOOG,Wed Jun 17 00:00:00 CEST 2015,45.970001,266.06601853250567
GOOG,Wed Jul 08 00:00:00 CEST 2015,34.759998,265.897182021168
GOOG,Fri May 22 00:00:00 CEST 2015,80.540001,265.7619834938003
GOOG,Tue Jun 16 00:00:00 CEST 2015,45.830002,265.60168321574355
GOOG,Tue Jul 07 00:00:00 CEST 2015,35.52,265.43410733576127
GOOG,Thu May 21 00:00:00 CEST 2015,80.480003,265.2994973617178
GOOG,Mon Jun 15 00:00:00 CEST 2015,45.48,265.13962863636374
GOOG,Mon Jul 06 00:00:00 CEST 2015,35.43,264.9726884992734
GOOG,Wed May 20 00:00:00 CEST 2015,80.550003,264.8387577182282
GOOG,Fri Jun 12 00:00:00 CEST 2015,45.970001,264.6799269804065
GOOG,Thu Jul 02 00:00:00 CEST 2015,35.720001,264.5138936765773
GOOG,Tue May 19 00:00:00 CEST 2015,80.629997,264.38064447608707
GOOG,Thu Jun 11 00:00:00 CEST 2015,46.439999,264.2228308298335
GOOG,Wed Jul 01 00:00:00 CEST 2015,35.400002,264.05725714761223
GOOG,Mon May 18 00:00:00 CEST 2015,80.879997,263.9248079356472
GOOG,Wed Jun 10 00:00:00 CEST 2015,46.610001,263.76778856647405
GOOG,Tue Jun 30 00:00:00 CEST 2015,36.220001,263.6034941350181
GOOG,Fri May 15 00:00:00 CEST 2015,80.419998,263.47132711038967
GOOG,Tue Jun 09 00:00:00 CEST 2015,45.650002,263.3142821751983
GOOG,Mon Jun 29 00:00:00 CEST 2015,34.209999,263.14922145244964
GOOG,Thu May 14 00:00:00 CEST 2015,81.370003,263.0183508848093
GOOG,Mon Jun 08 00:00:00 CEST 2015,45.73,262.8620283302159
GOOG,Fri Jun 26 00:00:00 CEST 2015,35.259998,262.6984035780015
GOOG,Wed May 13 00:00:00 CEST 2015,78.440002,262.566034036638
GOOG,Fri Jun 05 00:00:00 CEST 2015,46.139999,262.4106671773152
GOOG,Thu Jun 25 00:00:00 CEST 2015,35.169998,262.2476537847921
GOOG,Tue May 12 00:00:00 CEST 2015,77.459999,262.11518951612913
GOOG,Thu Jun 04 00:00:00 CEST 2015,46.360001,261.9606370888253
GOOG,Wed Jun 24 00:00:00 CEST 2015,35.169998,261.798295901217
GOOG,Mon May 11 00:00:00 CEST 2015,78.010002,261.6668307410588
GOOG,Wed Jun 03 00:00:00 CEST 2015,46.849998,261.51328046747693
GOOG,Tue Jun 23 00:00:00 CEST 2015,35.369999,261.35174955214296
GOOG,Fri May 08 00:00:00 CEST 2015,78.510002,261.22124152391166
GOOG,Tue Jun 02 00:00:00 CEST 2015,46.919998,261.0683875699003
GOOG,Mon Jun 22 00:00:00 CEST 2015,35.549999,260.9076474497507
GOOG,Thu May 07 00:00:00 CEST 2015,78.43,260.7776776153848
GOOG,Mon Jun 01 00:00:00 CEST 2015,47.23,260.6256863857653
GOOG,Fri Jun 19 00:00:00 CEST 2015,35.860001,260.4658245896161
GOOG,Wed May 06 00:00:00 CEST 2015,78.099998,260.3362113511018
GOOG,Fri May 29 00:00:00 CEST 2015,46.860001,260.184594724432
GOOG,Thu Jun 18 00:00:00 CEST 2015,34.66,260.02453468559276
GOOG,Tue May 05 00:00:00 CEST 2015,77.559998,259.89512721276606
GOOG,Thu May 28 00:00:00 CEST 2015,47.450001,259.74456369312554
GOOG,Wed Jun 17 00:00:00 CEST 2015,34.689999,259.58517660764886
GOOG,Mon May 04 00:00:00 CEST 2015,78.809998,259.4572394677991
GOOG,Wed May 27 00:00:00 CEST 2015,47.610001,259.3074182241868
GOOG,Tue Jun 16 00:00:00 CEST 2015,34.82,259.1487698720849
GOOG,Fri May 01 00:00:00 CEST 2015,78.989998,259.0215391009888
GOOG,Tue May 26 00:00:00 CEST 2015,46.59,258.8716227007764
GOOG,Mon Jun 15 00:00:00 CEST 2015,34.669998,258.7135115409028
GOOG,Thu Apr 30 00:00:00 CEST 2015,78.769997,258.58670145313613
GOOG,Fri May 22 00:00:00 CEST 2015,46.900002,258.4376263126762
GOOG,Fri Jun 12 00:00:00 CEST 2015,35.900002,258.2810199619987
GOOG,Wed Apr 29 00:00:00 CEST 2015,80.470001,258.1559770513362
GOOG,Thu May 21 00:00:00 CEST 2015,47.419998,258.0078843042868
GOOG,Thu Jun 11 00:00:00 CEST 2015,35.84,257.8518675316012
GOOG,Tue Apr 28 00:00:00 CEST 2015,80.68,257.72753639649136
GOOG,Wed May 20 00:00:00 CEST 2015,47.580002,257.58016785904636
GOOG,Wed Jun 10 00:00:00 CEST 2015,35.849998,257.424785819902
GOOG,Mon Apr 27 00:00:00 CEST 2015,81.910004,257.30187630882364
GOOG,Tue May 19 00:00:00 CEST 2015,47.580002,257.1551150251925
GOOG,Tue Jun 09 00:00:00 CEST 2015,35.880001,257.00037718321687
GOOG,Fri Apr 24 00:00:00 CEST 2015,81.529999,256.87775637386454
GOOG,Mon May 18 00:00:00 CEST 2015,48.009998,256.73189900069843
GOOG,Mon Jun 08 00:00:00 CEST 2015,36.459999,256.57818518353116
GOOG,Thu Apr 23 00:00:00 CEST 2015,82.410004,256.4567289902372
GOOG,Fri May 15 00:00:00 CEST 2015,48.299999,256.3116720355402
GOOG,Fri Jun 05 00:00:00 CEST 2015,37.0,256.1589480299444
GOOG,Wed Apr 22 00:00:00 CEST 2015,84.629997,256.0395820236605
GOOG,Thu May 14 00:00:00 CEST 2015,48.720001,255.89540985326852
GOOG,Thu Jun 04 00:00:00 CEST 2015,36.709999,255.74309198610155
GOOG,Tue Apr 21 00:00:00 CEST 2015,83.620003,255.62356206319456
GO